0	0	
2.79599594547027e-09	211.079760422648	
7.95096863369406e-09	592.457037837045	
1.77918666369534e-08	1292.46227816583	
2.78326892930551e-08	1968.74665461852	
3.78257897527649e-08	2603.76607117593	
4.78381520572031e-08	3201.93960907221	
5.78574008077157e-08	3762.37870161714	
6.78199225859492e-08	4281.80918231088	
7.79543299829214e-08	4771.49139511753	
8.7842206552989e-08	5211.63336946412	
9.27996582773672e-08	5418.31823498555	
9.79413289261457e-08	5622.81425687004	
1.02619075230363e-07	5701.875	
1.10513922521139e-07	5701.875	
1.241094393002e-07	5701.875	
1.56526733401981e-07	5701.875	
1.99526231496888e-07	5701.875	
2.51188643150958e-07	5701.875	
3.16227766016839e-07	5701.875	
3.98107170553498e-07	5701.875	
5.01187233627274e-07	5701.875	
6.30957344480194e-07	5701.875	
7.94328234724282e-07	5701.875	
1e-06	5701.875	
1.77827941003893e-06	5701.875	
3.16227766016839e-06	5701.875	
5.6234132519035e-06	5701.875	
1e-05	5701.875	
1.77827941003893e-05	5701.875	
3.16227766016839e-05	5701.875	
5.6234132519035e-05	5701.875	
0.0001	5701.875	
0.000177827941003893	5701.875	
0.000316227766016839	5701.875	
0.00056234132519035	5701.875	
0.001	5701.875	
0.00177827941003893	5701.875	
0.00316227766016839	5701.875	
0.0056234132519035	5701.875	
0.01	5701.875	
0.0177827941003893	5701.875	
0.0316227766016839	5701.875	
0.056234132519035	5701.875	
0.1	5701.875	
0.177827941003893	5701.875	
0.316227766016839	5701.875	
0.56234132519035	5701.875	
1	5701.875	
1.77827941003893	5701.875	
3.16227766016839	5701.875	
5.6234132519035	5701.875	
10	5701.875	
17.7827941003893	5701.875	
31.6227766016839	5701.875	
56.234132519035	5701.875	
100	5701.875	
177.827941003893	5701.875	
316.227766016839	5701.875	
562.34132519035	5701.875	
1000	5701.875	
1778.27941003893	5701.875	
3162.27766016839	5701.875	
5623.4132519035	5701.875	
10000	5701.875	
17782.7941003893	5701.875	
31622.7766016839	5701.875	
56234.132519035	5701.875	
100000	5701.875	
177827.941003893	5701.875	
316227.766016839	5701.875	
562341.32519035	5701.875	
1000000	5701.875	
