0	0	
2.79599594547027e-09	209.781603411932	
7.95096863369406e-09	581.959336111182	
1.77918666369534e-08	1239.89721657351	
2.78326892930551e-08	1840.11007278221	
3.78257897527649e-08	2366.17497727868	
4.78381520572031e-08	2821.92268502619	
5.78574008077157e-08	3206.51029976166	
6.78199225859492e-08	3518.02839797236	
7.79543299829214e-08	3762.39039923292	
8.7842206552989e-08	3930.30446981858	
9.27996582773672e-08	3988.28245931597	
9.79413289261457e-08	4029.92298171195	
1.02619075230363e-07	4041.31662045595	
1.10513922521139e-07	4041.31662045595	
1.241094393002e-07	4041.31662045595	
1.56526733401981e-07	4041.31662045595	
1.99526231496888e-07	4041.31662045595	
2.51188643150958e-07	4041.31662045595	
3.16227766016839e-07	4041.31662045595	
3.98107170553498e-07	4041.31662045595	
5.01187233627274e-07	4041.31662045595	
6.30957344480194e-07	4041.31662045595	
7.94328234724282e-07	4041.31662045595	
1e-06	4041.31662045595	
1.77827941003893e-06	4041.31662045595	
3.16227766016839e-06	4041.31662045595	
5.6234132519035e-06	4041.31662045595	
1e-05	4041.31662045595	
1.77827941003893e-05	4041.31662045595	
3.16227766016839e-05	4041.31662045595	
5.6234132519035e-05	4041.31662045595	
0.0001	4041.31662045595	
0.000177827941003893	4041.31662045595	
0.000316227766016839	4041.31662045595	
0.00056234132519035	4041.31662045595	
0.001	4041.31662045595	
0.00177827941003893	4041.31662045595	
0.00316227766016839	4041.31662045595	
0.0056234132519035	4041.31662045595	
0.01	4041.31662045595	
0.0177827941003893	4041.31662045595	
0.0316227766016839	4041.31662045595	
0.056234132519035	4041.31662045595	
0.1	4041.31662045595	
0.177827941003893	4041.31662045595	
0.316227766016839	4041.31662045595	
0.56234132519035	4041.31662045595	
1	4041.31662045595	
1.77827941003893	4041.31662045595	
3.16227766016839	4041.31662045595	
5.6234132519035	4041.31662045595	
10	4041.31662045595	
17.7827941003893	4041.31662045595	
31.6227766016839	4041.31662045595	
56.234132519035	4041.31662045595	
100	4041.31662045595	
177.827941003893	4041.31662045595	
316.227766016839	4041.31662045595	
562.34132519035	4041.31662045595	
1000	4041.31662045595	
1778.27941003893	4041.31662045595	
3162.27766016839	4041.31662045595	
5623.4132519035	4041.31662045595	
10000	4041.31662045595	
17782.7941003893	4041.31662045595	
31622.7766016839	4041.31662045595	
56234.132519035	4041.31662045595	
100000	4041.31662045595	
177827.941003893	4041.31662045595	
316227.766016839	4041.31662045595	
562341.32519035	4041.31662045595	
1000000	4041.31662045595	
