1e-09	0	
0	0	
2.79599594547027e-09	15.668144478981	
7.95096863369406e-09	252.179682644309	
1.77918666369534e-08	1036.87676351579	
2.78326892930551e-08	1804.21517830364	
3.78257897527649e-08	2529.0635675055	
4.78381520572031e-08	3216.91370115234	
5.78574008077157e-08	3867.1175673935	
6.78199225859492e-08	4476.07076577079	
7.79543299829214e-08	5057.32132529194	
8.7842206552989e-08	5587.47991422099	
9.27996582773672e-08	5834.78785109753	
9.79413289261457e-08	5947.09463331994	
1.02619075230363e-07	5914.90271013457	
1.10513922521139e-07	5876.64548892596	
1.241094393002e-07	5841.55996072608	
1.56526733401981e-07	5798.26985553489	
1.99526231496888e-07	5766.83303723119	
2.51188643150958e-07	5742.50862940366	
3.16227766016839e-07	5721.23138123691	
3.98107170553498e-07	5701.73268427469	
5.01187233627274e-07	5683.43611070027	
6.30957344480194e-07	5665.872023398	
7.94328234724282e-07	5648.9198994693	
1e-06	5632.38681512289	
1.77827941003893e-06	5591.85899212442	
3.16227766016839e-06	5551.96814822518	
5.6234132519035e-06	5512.0206332589	
1e-05	5471.68024350517	
1.77827941003893e-05	5430.7710678956	
3.16227766016839e-05	5389.27250810315	
5.6234132519035e-05	5347.04810612539	
0.0001	5304.0007100884	
0.000177827941003893	5260.11995278134	
0.000316227766016839	5215.44587801152	
0.00056234132519035	5170.00716518507	
0.001	5123.67390585916	
0.00177827941003893	5076.49128016725	
0.00316227766016839	5028.32531818771	
0.0056234132519035	4979.29017986072	
0.01	4929.28670147321	
0.0177827941003893	4878.34484715386	
0.0316227766016839	4826.44085573371	
0.056234132519035	4773.55240782755	
0.1	4719.6266291913	
0.177827941003893	4664.67912407414	
0.316227766016839	4608.74787754238	
0.56234132519035	4551.65306128513	
1	4493.51617937422	
1.77827941003893	4434.24643172047	
3.16227766016839	4373.83254443557	
5.6234132519035	4312.32999665391	
10	4249.58297387678	
17.7827941003893	4185.64343895925	
31.6227766016839	4120.49074446187	
56.234132519035	4054.13162908811	
100	3986.4864394907	
177.827941003893	3917.55238052304	
316.227766016839	3847.37557419391	
562.34132519035	3779.13008472877	
1000	3710.6500428248	
1778.27941003893	3639.37996985407	
3162.27766016839	3568.97107506698	
5623.4132519035	3500.87022039993	
10000	3432.66182704486	
17782.7941003893	3365.18695672473	
31622.7766016839	3298.29183432774	
56234.132519035	3229.51324987545	
100000	3166.1033467054	
177827.941003893	3100.27131472523	
316227.766016839	3038.1673717508	
562341.32519035	2977.53793872743	
1000000	2916.03622927686	
