1e-09	0	
0	0	
2.91758090887499e-09	17.6525705583203	
7.90229610241904e-09	248.784098369064	
1.77884679895179e-08	1037.03711461598	
2.77992311254249e-08	1803.07994378829	
3.77867912308055e-08	2529.37271065583	
4.78320466952942e-08	3222.17065213751	
5.78097163965917e-08	3873.30880305371	
6.77928869008134e-08	4488.20775405415	
7.78517946063522e-08	5071.02465602687	
8.79662847809476e-08	5620.08568826311	
9.28000642819865e-08	5864.58361735477	
9.77810602812257e-08	5977.04194340585	
1.02762265200748e-07	5940.27903166415	
1.10134877033157e-07	5900.26392632399	
1.24557639603782e-07	5858.27579662544	
1.57074408196082e-07	5810.33306600778	
1.97375750659792e-07	5777.55828233842	
2.49299256909968e-07	5750.59060527512	
3.16227766016839e-07	5726.75497147109	
3.98107170553498e-07	5705.94672165087	
5.01038690091332e-07	5686.61443942729	
6.30957344480194e-07	5668.2987778651	
7.94328234724282e-07	5650.67248282168	
1e-06	5633.6357696615	
1.77827941003893e-06	5592.74997797778	
3.16227766016839e-06	5553.39880047718	
5.6234132519035e-06	5514.82207339287	
1e-05	5477.01544663735	
1.77827941003893e-05	5439.61175910002	
3.16227766016839e-05	5402.67510533332	
5.6234132519035e-05	5366.0537779104	
0.0001	5329.78381098475	
0.000177827941003893	5293.95786416375	
0.000316227766016839	5258.56286307234	
0.00056234132519035	5223.53402785673	
0.001	5189.02752307251	
0.00177827941003893	5155.07297805639	
0.00316227766016839	5121.56334930865	
0.0056234132519035	5088.5201557632	
0.01	5055.98807819525	
0.0177827941003893	5024.1592208644	
0.0316227766016839	4992.81273566409	
0.056234132519035	4962.18902315835	
0.1	4931.94704469166	
0.177827941003893	4902.42495728131	
0.316227766016839	4873.57328862294	
0.56234132519035	4845.47118660369	
1	4817.99778209351	
1.77827941003893	4791.11614792815	
3.16227766016839	4764.83273552032	
5.6234132519035	4739.30273024684	
10	4714.39181358474	
17.7827941003893	4690.11181021702	
31.6227766016839	4666.56265912312	
56.234132519035	4643.47254297521	
100	4621.19189268469	
177.827941003893	4599.63075871405	
316.227766016839	4578.45091509167	
562.34132519035	4558.28771473431	
1000	4538.5992745843	
1778.27941003893	4519.39698830556	
3162.27766016839	4500.67788972614	
5623.4132519035	4482.9002334029	
10000	4465.65534191353	
17782.7941003893	4448.9388572547	
31622.7766016839	4432.60286909796	
56234.132519035	4416.79279179832	
100000	4401.69567384344	
177827.941003893	4387.35803281801	
316227.766016839	4373.32803245854	
562341.32519035	4359.81439770495	
1000000	4346.83309736652	
